2.903089,9.554533,-4.355279,5.664680,-5.312516,-2.211056,6.559294,-9.765525,5.095213,-2.732868
8.046225,6.746031,-5.734041,2.564745,-2.841120,-4.565045,2.104103,9.734567,-3.632003,7.433490
5.298449,1.322867,6.324539,1.552578,-1.373423,8.950258,2.470978,-6.972710,9.283083,-7.047160
2.891225,1.010138,-1.094494,-7.266060,-6.994540,3.901490,-6.650090,-4.575026,-7.728989,-9.224707
4.391142,6.994231,-4.380671,3.255846,5.586290,-5.505390,1.811126,-9.638252,-6.913257,-2.590845
0.896462,2.180768,5.704468,-4.742360,-2.228377,2.122562,-5.321459,-2.337318,1.673528,-8.489094
-1.284715,-0.366962,5.110088,1.151298,0.665179,3.050309,3.144919,-2.776084,6.223169,0.021559
5.655467,-3.363867,-5.656916,5.374516,-3.675925,-6.950839,-5.807121,-2.222839,1.681389,-8.223867
-9.102719,6.411353,4.068859,-8.264457,8.779277,4.257511,5.261001,6.462397,-5.690129,4.800900
-5.278533,-6.900239,-7.930123,-9.645389,-4.861193,-2.164433,1.973752,-4.330413,-2.349580,-9.471861
-8.211098,0.008163,-7.977904,1.786360,-2.649002,-6.468120,4.101583,-5.044707,-3.082193,-4.424618
-7.370362,3.510588,0.223320,-1.557135,-4.589376,6.097264,-3.537834,4.859273,1.272326,-5.796388
-8.919583,9.123928,0.178492,-2.537897,1.343637,0.066779,0.775030,-5.217827,9.034577,8.228596
-9.831337,-8.798673,-4.364624,3.245263,6.924559,-7.987501,-3.870061,2.202862,7.732453,7.863760
9.590473,-8.384228,6.576057,-9.659786,4.497614,-0.301680,-7.680237,-1.724267,-5.746573,-5.594002
5.802511,8.546894,6.574784,-6.326993,-4.546476,4.555031,7.782621,-0.614972,3.833128,-4.222829
-1.034416,-5.023614,-6.447289,3.713046,2.615664,-1.776011,-8.391879,-8.649580,4.716822,-7.285653
-3.281836,-5.282264,3.881285,3.932183,8.951656,-0.209828,-3.251945,9.815687,-6.541816,1.420387
-5.890773,9.125853,5.808248,1.828497,5.155172,-2.326495,-0.808905,-0.555457,-4.716208,-3.623302
-4.390292,0.589495,8.932559,-2.401916,8.578282,8.815911,-3.237022,-4.129652,2.715482,7.300968
7.942663,5.298075,-3.290491,-3.805724,-7.817866,-0.275544,-5.195884,-3.116745,4.768090,-7.793969
5.108314,-5.517549,-7.345901,-2.349091,-5.817085,2.962151,7.361016,8.335746,-8.074687,1.092468
-1.658877,-1.985309,-0.893828,4.741941,-0.857314,-1.364643,-6.926115,2.260605,-3.395409,-4.499746
7.031978,2.902178,-3.547095,2.632239,-2.209497,-7.758542,-2.947085,-1.918930,3.014297,5.055104
6.111962,4.964207,-3.665755,5.178142,-3.772047,2.767877,8.333166,-7.905332,2.274791,0.793835
5.920966,3.899916,7.818301,-0.288821,-7.807569,-5.753004,0.323108,-9.040944,-5.455134,-1.158499
-8.290654,-6.484102,5.600522,6.160913,4.302440,3.350965,-2.564564,-2.761728,3.602869,5.994163
-5.053970,5.037306,2.951989,0.807833,1.002386,0.529697,3.162543,-8.723073,6.194861,-4.303302
2.971550,-8.659866,2.986970,-5.957957,7.489831,7.886258,-9.138654,1.497105,-9.644635,9.967485
-5.662998,-1.500408,-2.554116,6.547715,-0.564078,1.359846,1.624688,-2.007301,2.170281,2.894973
-6.325995,-8.768932,-2.712658,-0.828310,7.746803,4.524225,5.945589,5.600950,-8.671490,-0.898636
7.139394,-7.886064,-6.160768,-6.643192,-8.395179,-0.695626,7.910173,-4.046612,-9.676890,7.061396
-9.710220,2.675241,-3.489358,0.031176,-9.875367,7.082845,-9.363792,2.090153,2.012819,8.781097
4.825586,-5.366855,4.289695,7.848914,-1.814381,8.416016,4.030068,-4.770413,4.797832,-3.454660
8.183053,-5.903762,8.340455,9.868528,7.275769,-4.357457,-6.225306,8.662196,7.636125,6.150208
8.107961,-4.074082,-0.969965,5.433964,7.727882,-6.880338,2.992661,-8.185537,1.996369,6.883636
0.856960,-6.707555,-0.158620,-1.120819,-7.683503,-0.030830,-9.289784,1.008386,-4.642194,3.453938
-0.239683,0.407954,5.074744,4.890439,-2.669996,-0.265953,-0.579243,2.226718,6.988211,8.824954
-1.722210,5.341732,-0.467430,4.054278,-6.628640,-9.873504,-0.090308,7.785630,-6.236066,-8.168325
7.852747,0.597248,4.581893,8.672765,-0.803306,-7.491659,3.918810,4.572069,0.660222,4.900468
-9.262787,-9.246441,4.076508,4.960479,1.078718,-8.485022,-6.666740,0.214647,5.186876,7.715262
5.851440,7.104747,-7.282269,9.466460,-0.457691,-6.006459,2.412219,4.795764,-9.794658,8.033942
3.577478,2.155501,1.845261,8.064953,-6.604744,5.355815,-0.132883,-2.622006,-2.078836,1.799127
-2.170711,0.599355,-4.132624,-8.004704,0.643053,-6.455740,7.715159,-2.717274,-8.062849,-0.429354
6.602818,9.024120,-8.813840,7.853763,-7.837532,-6.145736,1.057053,-8.207096,1.168446,-2.470551
0.376528,-6.068085,-1.638773,-9.435436,1.775051,-4.022638,3.362145,0.953500,-7.911212,-3.989161
3.695465,1.194969,5.284566,1.889406,-5.190810,-1.485368,1.198651,-1.132416,8.599987,0.627431
-3.110735,-7.376931,-2.054780,5.759846,8.789300,4.734968,2.797275,6.781735,-0.272137,2.492764
-7.627891,-6.336894,-0.604863,3.850123,5.021605,0.617507,8.872874,-3.988930,2.840326,-3.517047
2.516104,0.101941,-7.420942,-0.727401,1.881763,-8.176886,9.343074,-0.816152,-0.176312,4.278837
