0.730532,-0.532295,0.156032,-0.588093,0.898113,-0.426182,-0.055423,0.312332,-0.974589,0.728531,0.612792,0.665684,-0.078918,0.709249,0.906832,0.186869,0.268781,-0.831624
0.516918,0.529103,0.422401,0.184536,-0.957026,0.714928,0.65736,-0.683026,-0.619778,-0.976697,-0.83784,0.702484,-0.21029,-0.940977,0.885349,0.633363,-0.092514,-0.198114
-0.037566,-0.351466,0.020176,-0.986307,0.678212,-0.574348,0.280726,-0.869061,0.97659,0.180771,0.719365,0.431051,-0.732702,-0.457629,0.183324,0.980008,0.835065,0.01393
0.143958,0.104412,0.361773,-0.947595,-0.178048,-0.924668,-0.773257,-0.05034,-0.573168,-0.399709,-0.578659,0.100567,0.357829,-0.327733,-0.467704,0.685608,0.389175,-0.340756
-0.866965,-0.80206,0.600202,0.293419,0.379139,0.35686,-0.625972,0.476039,0.856238,0.10592,0.464328,-0.931346,0.204042,-0.446419,0.448312,0.117225,-0.062741,-0.316699
0.276404,0.191113,0.490191,0.944305,-0.553323,-0.73691,0.281885,0.263962,0.092778,-0.975649,-0.062745,0.582625,0.834153,-0.06191,-0.236754,0.05099,-0.334753,-0.157496
-0.679937,0.550033,0.202516,0.187402,0.816438,-0.946775,0.763218,0.96373,0.073929,0.164837,-0.790666,-0.667848,-0.940118,-0.429033,0.94571,0.416264,0.616642,-0.167289
0.580571,-0.930962,0.817438,0.807701,0.351347,0.339488,0.492822,0.611641,-0.174176,-0.155159,0.207752,-0.466794,0.769443,0.444291,-0.08483,0.619089,-0.677354,-0.62797
-0.775645,0.828703,-0.363201,-0.800544,-0.808002,-0.335738,-0.709405,-0.380144,-0.674582,0.455163,0.681486,-0.448706,0.736004,0.281547,0.858364,0.011409,0.410146,0.098553
0.385647,0.807115,0.534072,-0.114981,0.558828,0.884744,-0.92762,0.461723,0.77313,-0.642671,0.445419,0.398869,0.959522,0.49959,-0.728343,0.658676,0.423974,-0.038753
-0.699138,-0.33503,0.767604,0.203391,0.132879,-0.467469,0.44473,0.227775,-0.194114,-0.080802,-0.626235,-0.70844,-0.639528,0.084309,-0.967202,-0.908417,0.712225,0.162204
0.17172,0.212146,0.550182,0.815324,-0.838026,-0.480564,0.841915,0.358518,0.823256,-0.234958,0.73769,0.569917,0.615344,0.002491,0.884784,-0.309451,0.373015,-0.339688
0.867327,-0.158735,-0.945832,-0.042956,-0.02303,0.767101,0.456664,-0.09904,0.931367,0.605333,-0.543615,-0.255881,-0.295789,-0.201595,0.964525,0.866465,0.144196,0.663761
-0.14208,-0.324368,-0.652034,-0.966504,-0.096019,-0.605639,0.452761,0.79049,0.13204,-0.534914,0.290488,-0.127711,0.487714,0.677175,0.494265,0.75576,0.291622,-0.805004
0.113523,-0.830206,-0.088745,-0.472327,-0.186204,-0.580649,0.099048,0.962574,0.724598,-0.045228,-0.672276,-0.126935,-0.774613,-0.12574,-0.585762,0.794852,0.570616,-0.848977
0.411356,0.405575,0.245897,-0.180019,-0.889294,-0.553838,0.749657,0.789712,0.430062,0.87966,0.942669,0.268472,0.601664,-0.967945,-0.755329,0.769751,0.23275,0.604339
0.420882,-0.836807,0.507733,-0.785852,0.744718,-0.485639,-0.859367,0.693724,0.946463,0.624314,0.655379,0.420397,0.002741,0.438425,-0.033904,0.277039,0.765177,0.777067
