5.308206,9.869278,1.018934,4.292158,6.081011,6.585723,2.411094,4.767308,-3.256320,-6.029562
7.279464,0.390664,-9.619284,3.435376,-4.769490,-4.873188,-0.118791,-5.117316,-0.418655,-0.475422
-6.615791,-6.191542,0.402459,-9.743521,-9.990568,9.105346,1.691312,-2.605659,9.534952,-7.829027
-4.792007,-2.491098,-2.939393,8.086467,3.773812,-9.997300,0.222378,8.995244,-5.753282,6.091060
7.700725,-6.414918,1.684476,-8.983361,4.284580,-9.017608,0.552379,-7.705741,2.589852,0.411561
6.991900,-1.063721,9.321163,-0.429719,-2.167696,-1.736425,-0.919139,6.980681,-0.711914,3.414347
5.794488,-1.062261,0.955322,0.389642,3.012921,-9.953994,-3.197309,3.992421,-6.935902,8.147622
-2.486670,6.973242,-4.047004,-5.655629,5.081786,5.533859,7.821403,2.763313,-0.454056,6.554309
2.204855,7.839522,7.381886,1.618749,-6.566877,7.584285,-8.355983,-5.501410,-8.191205,-2.608499
-9.948613,-8.941953,-8.106389,4.863542,5.852806,-1.659259,6.342504,-8.190106,-3.110330,-7.484658
8.419679,2.035385,2.781505,0.905347,-5.061600,-2.773070,3.208344,-0.456719,-0.744995,7.993185
-8.070907,-0.117846,1.568946,-4.448550,-3.729370,-0.350750,2.305738,9.115816,-3.421167,-1.175596
-4.784983,0.553416,9.964369,4.302402,-9.326534,-6.975216,5.966879,1.929017,3.892774,-5.334605
5.098162,-8.619502,9.405542,0.599566,-9.033353,0.043327,2.067907,0.366808,4.836366,7.664600
-1.767608,-0.169677,4.063393,6.206826,4.869832,9.386039,-7.833361,-7.318821,-2.623006,-5.890894
3.425525,-9.043946,-5.637489,3.313153,3.316911,-4.147963,-8.509693,4.843193,-0.616130,1.418024
-7.514169,-6.980775,-6.434887,-0.909609,-5.938306,-2.596545,-9.121329,7.094060,-9.624907,9.145922
-9.178206,-8.431466,-7.523252,5.240255,-9.132013,-2.482442,-9.342691,6.952526,7.586183,3.802144
2.581481,1.586732,-6.227410,4.484667,7.727894,-1.510887,0.924366,5.248206,3.966255,-7.135585
-1.212628,3.935405,1.810287,-6.332574,3.418362,-4.726344,2.634020,1.500345,-2.325160,-7.937860
3.924917,3.082415,-6.286307,-4.600695,-5.744152,-9.094186,-9.589433,-3.883704,3.768126,-5.681219
-8.977075,6.033959,5.001009,-7.223280,7.836005,-6.804362,-2.115818,1.694881,1.468122,-8.764733
-6.074673,3.101682,-3.208321,2.326314,8.790780,-8.772750,-9.771840,4.172824,8.785966,9.504411
-9.265775,9.424536,3.268794,-1.871682,9.316005,4.047038,-9.337526,4.933337,-5.879098,-8.193701
-6.479589,-6.201300,7.130448,-4.372113,-7.274167,-2.021185,3.786144,3.285432,5.294799,6.480494
-0.368113,6.518751,9.476846,-3.204579,5.107759,-9.465414,3.160451,-0.142240,-9.682641,-8.693838
-0.609906,1.632030,0.634422,4.623690,-8.201816,9.303168,-8.449453,-8.805607,8.407210,-3.176596
-4.465390,9.219908,6.494076,1.539351,7.698386,-2.146373,8.537995,-4.700587,-7.352487,-7.420176
9.357084,9.537863,3.063432,6.109390,-3.585692,-3.668994,0.805076,-9.648848,-7.162859,-2.705663
-0.567546,6.271576,-2.575787,-3.481689,-2.920484,5.030037,-8.147089,-2.715798,-8.790042,-6.004043
6.048717,-9.012251,6.295079,-1.054571,-5.104156,-3.310730,5.821820,7.519926,-0.983702,-4.318738
4.624536,-3.094916,-8.731648,5.381924,-4.084929,-9.470957,-6.932667,9.656735,-9.671418,-0.310289
-1.948144,9.153767,-0.178114,6.243572,-2.087565,0.465992,3.087939,-3.372892,-1.747891,9.129283
-9.610392,4.240285,-0.765209,-9.342422,8.166221,-2.841862,-2.503638,1.540988,6.899600,9.532923
9.900860,9.218105,-0.254146,-6.664259,8.865013,1.719615,3.262061,-1.455953,-5.694586,-7.162530
4.635140,6.134419,8.222018,2.192995,8.801397,-3.958143,-2.839383,-4.952145,3.280627,4.056382
-8.367749,5.656827,-8.757058,-3.917245,-4.087138,6.554730,9.910092,-2.818340,3.791832,8.258400
-4.695757,-6.910084,9.946001,-0.027660,8.009504,-5.726290,1.626691,4.418160,2.178887,9.971762
-7.581119,-7.619540,-6.703353,-3.587597,2.063439,9.659381,1.710438,9.896053,-7.283355,0.065550
-2.301522,-2.048693,2.180595,4.019514,2.461983,8.017974,9.873425,6.980514,5.212793,-6.918229
5.761595,-0.166810,6.539171,0.519029,5.796473,-4.271841,2.798949,-8.454997,8.651298,-4.224537
8.127834,-9.492629,-2.630425,6.625447,-2.046574,6.324841,-9.502619,-4.930679,4.878835,-2.266855
-9.836652,8.435332,9.649319,2.105817,-0.351878,-6.209510,3.867111,-4.427653,-6.942115,-2.013370
-6.164089,-0.233822,-6.412174,2.536148,0.704607,6.880819,1.911143,4.383996,7.190745,-0.849403
-1.005690,6.578394,9.991524,0.667419,-9.250877,3.443031,4.538881,7.240386,0.151972,0.966429
-7.618689,7.879755,6.918487,-4.931079,-1.363722,-5.861015,-0.748602,-4.384209,-4.237957,3.387238
-7.711444,2.133634,-1.621276,0.292775,0.604623,-8.505108,-3.179793,-4.495978,2.954256,-8.516325
-9.897723,5.034950,-9.574220,1.658294,1.796179,6.965365,-3.258884,-6.354634,-2.238515,3.533452
-2.701186,-6.465811,-3.295381,8.945154,5.685520,-6.223085,5.149468,-7.907653,0.268338,-5.205658
-8.231204,1.703422,2.021075,-2.494021,6.237599,6.569621,6.541961,-6.255491,-7.594398,7.099707
