33.610589,-19.387656,48.562143,-18.282736,-69.421378,-69.552992,-99.161230,-10.803802,-40.867324,26.735457,-1207.863097,-849.788756,
-74.701233,-10.650231,16.737115,-82.971894,-41.165688,-17.015311,-79.828730,59.286171,-94.623951,55.613436,-98.340614,-84.484553,
42.331072,69.339795,80.476103,38.813151,64.407431,70.119180,-74.506388,-22.949801,-87.383166,-83.523474,1091.500909,-35.620266,
65.102832,-27.384050,-3.932459,9.745803,-46.990968,-74.840600,97.703889,-90.654318,-29.115356,-78.549207,-537.744132,24.733787,
22.882437,39.339659,-32.506694,-60.285379,84.202163,74.492448,79.807706,-92.496586,86.152294,92.922196,593.399486,2819.621512,
4.349457,-98.292182,-27.567695,-31.021704,-23.301280,32.990960,-92.443763,73.957404,50.338175,-73.520762,548.518161,-1630.766976,
-75.718521,85.360506,-49.855179,27.160129,-83.074911,-1.038954,2.222755,-36.588518,-55.637539,-42.332396,-989.481581,-386.211911,
-35.634416,12.811811,6.357905,79.620920,97.572151,39.608349,-17.513422,26.647568,25.920093,29.599170,335.889370,-3.542433,
28.095107,-75.187735,-99.483628,23.501802,-84.900171,-70.749010,-7.101295,-15.302521,24.407187,8.666433,-793.770237,-1803.489819,
-82.777822,-37.703430,0.994276,-7.232364,-63.736487,49.600003,70.054596,46.326794,91.736892,33.237840,-884.103241,1041.969195,
15.779840,-0.128068,-83.632929,-87.394440,-15.114247,-46.443662,10.747042,62.210784,5.974265,31.554099,1057.790813,-775.664441,
-57.459417,35.610767,11.137944,63.129776,-73.752372,-16.599593,-12.254328,19.693419,-43.841288,-87.090502,-954.376768,-1130.262503,
-64.013403,98.624926,48.465484,-34.706464,-82.560751,47.373984,-85.250186,62.187182,-4.255855,-0.102679,-670.860153,7.421491,
29.905873,-27.329051,-79.201918,-28.908002,-80.141533,-29.168832,-40.082074,39.064399,25.245840,-32.708153,147.451680,-1835.347300,
30.687311,-64.031975,68.622723,59.559719,66.474285,62.191026,-55.179839,32.219528,43.159786,30.201683,355.999261,37.700049,
37.415110,-41.557489,63.721174,25.080965,11.196188,-39.851427,44.061847,84.320676,-94.552068,9.003957,1136.257783,-565.589109,
3.863026,-34.991163,92.230455,18.208571,-94.502571,-38.623562,22.113806,47.163151,23.006840,96.962999,-1498.905196,426.401124,
97.712872,-2.806751,81.301552,-27.917346,-3.208568,60.608807,39.619047,-68.180294,-93.738320,-91.660910,1269.674310,1086.968323,
79.553807,-40.840503,14.368559,17.558777,90.648565,34.999595,80.099462,-24.367357,77.526243,-8.361891,1075.062343,938.721327,
-28.302771,-45.368625,-85.694927,-43.536490,-36.467493,45.095229,97.249441,67.801896,21.767339,-47.991314,1389.241542,-197.473795,
-59.470683,48.435522,-17.962934,-77.553858,-36.593613,-60.793911,-15.101157,-2.969721,-0.202982,37.062242,-1002.071669,392.150620,
-83.358511,-72.743613,15.569420,69.204371,-32.428036,-97.230089,-60.942559,-1.623668,29.629303,52.940307,-2708.239234,-888.417236,
-44.940479,41.258806,-81.074700,-4.621961,40.603806,-77.620437,81.938858,2.886253,-28.414649,-10.813186,346.981224,-287.438396,
87.122579,-4.799101,-2.269555,-60.480945,-51.353293,21.251170,8.752213,-9.275341,7.576943,42.887416,652.725149,369.167719,
66.592953,46.625039,-56.017675,19.371792,72.793451,75.876958,-89.184458,-74.500281,4.730956,50.216063,972.504263,-41.342411,
-76.037167,-11.946327,56.775563,-95.747307,19.133232,-50.018604,-50.799823,91.117108,37.540591,-9.495938,-486.894896,183.870279,
-26.267590,-91.890582,1.027387,74.294339,-65.640862,34.121304,-82.159419,26.515523,49.416666,48.056511,-1284.987368,-1025.553956,
-73.518954,-23.516404,-82.431967,-34.346158,48.219379,-3.262494,52.036174,43.760797,11.377129,-72.128510,947.128568,-341.814003,
36.529491,-51.779943,-78.981722,14.836319,-7.691320,-91.563244,-79.295021,25.541418,71.132443,-21.030912,-492.869677,-2468.920413,
23.630631,38.406330,1.544957,85.257857,67.940234,34.378837,-6.016364,47.527059,32.499022,-68.804909,992.891243,-1043.418706,
-55.819471,12.526821,-18.422535,-46.690495,27.338419,-75.890944,35.209481,68.419877,37.380748,-17.879413,-60.113970,-258.239200,
-76.986713,38.135530,60.591107,54.030863,15.448170,94.276492,-39.550587,-95.231378,-27.107536,82.121446,-1407.962348,2075.430825,
19.450859,-34.033605,2.113555,43.838829,-59.901710,84.424619,-28.227387,-69.042367,16.753322,-31.996945,-604.740078,161.324737,
-78.634332,-84.939601,39.524131,23.436445,-49.753403,59.061937,48.715829,-83.968887,85.823801,15.109254,-2234.474053,2022.205000,
52.633335,-53.082424,-66.903779,-22.626111,-49.724222,30.703586,-23.168885,-86.904169,-33.294845,52.059075,96.042621,77.411213,
-2.461327,-3.917030,-96.355357,-81.306677,21.147049,-54.407046,-83.032411,-41.672863,72.364996,-45.987349,-397.612804,-917.574933,
-71.006167,-46.085648,-75.621055,-6.986587,-11.996339,-90.098353,-66.836329,-4.571932,-89.913512,-48.213939,-535.545628,-1792.881349,
57.302165,79.379235,-45.019880,-77.659628,29.219280,-57.446363,62.965985,-67.917078,-54.943623,82.641386,753.753616,1104.004368,
26.335842,91.079917,-36.256943,-17.784332,-27.605558,26.052272,-2.290754,-59.725630,-4.729146,-38.817479,122.630481,163.111701,
-41.207832,-5.271287,44.587937,-61.443478,-57.913373,-68.890799,13.070761,-96.161958,32.697173,-10.461778,-2433.085759,1398.178649,
-69.711086,18.157934,-96.149319,96.301075,-91.962325,-62.499275,71.689635,82.501382,11.377654,62.136330,-834.711153,-1675.951976,
93.197436,-36.039015,-11.133894,71.587098,58.499343,87.795673,-24.667333,-6.726873,32.962394,-33.483737,1463.487565,-681.350222,
53.320274,62.997088,-43.626525,19.794726,-54.324910,-84.452581,4.165838,28.953591,-19.281658,71.000207,-94.905133,-1297.142757,
-61.362230,-33.899209,49.913409,66.071943,13.353112,49.503455,99.415452,-70.914149,-87.616175,-3.262274,-392.899483,1768.724109,
9.680213,-78.537857,-23.266776,-79.315602,-26.673392,-81.594348,-15.392227,75.406221,42.368525,82.504858,-114.385482,-605.685511,
-82.712953,39.132918,-9.851257,42.579966,-53.299650,43.642585,-99.885940,-79.602929,71.959810,-94.029761,-2300.692029,-265.287782,
-21.297577,-68.887074,35.178604,-10.695325,82.723148,33.689444,96.024483,-72.777805,33.737886,-60.984566,46.274191,1969.263250,
-5.410881,43.936202,-92.490111,-23.520596,-7.826203,60.554430,48.516042,79.607502,-35.446878,80.325123,2041.009556,-171.506961,
10.930331,0.641931,12.017725,-59.191343,-77.271388,4.957653,-18.640597,-93.908572,53.239452,56.419955,-1668.759611,1357.151808,
-25.728900,-64.081304,0.878562,22.060323,66.416027,23.634390,35.852658,59.912152,44.982903,34.667973,642.497100,241.227995,
-54.141974,-90.879054,-21.263482,-99.009632,-83.272500,-13.220245,-13.400720,-37.192371,46.583697,22.650177,-1481.345143,822.983868,
59.961831,-69.628036,86.086200,52.191969,-93.549397,-22.942359,34.341516,-38.853893,33.176665,-92.918192,-1427.379910,-213.277219,
58.024624,-32.903413,40.226515,0.372219,47.366685,61.514096,84.912558,-76.016596,-77.533550,-44.449405,1313.557839,1496.057279,
-48.978890,37.885307,-97.957877,22.436641,-8.300146,-97.367585,-4.025195,-29.604317,-45.062252,-82.683786,-570.776576,-1660.775031,
69.662550,-1.599240,-98.151644,-92.910579,-15.281774,-77.345831,59.864058,-4.156976,-81.097755,-29.989950,1682.998536,-841.747144,
-95.548756,-91.474555,-2.642417,-44.149404,-99.435824,98.743430,-95.672498,-86.286747,58.087549,-56.246457,-2106.427020,843.215968,
-7.529377,-90.199104,-83.112426,-32.457475,-79.967135,-8.096215,-54.165344,-84.657309,-23.196055,-15.878086,-898.185016,-648.388621,
61.304140,58.841046,88.370534,-7.680000,-91.296180,-67.670227,-28.248040,57.407133,34.563340,-91.250590,-810.016417,-1166.844490,
3.130085,-4.155481,43.142998,43.536773,-98.195421,44.107587,-43.374270,-42.292260,88.367577,-45.703243,-1880.835989,-3.074067,
9.849188,61.712926,-0.192713,-59.663509,69.870220,74.725237,-40.619765,67.047040,-7.915166,-5.286179,2034.998795,206.209946,
-17.011011,-4.821872,-82.885775,-26.973342,-87.179780,65.376980,-17.081492,22.618471,-13.974302,-97.538294,732.491050,-1122.567077,
-21.997411,-54.528371,87.489026,68.831683,-11.320030,-53.700178,-34.933272,-2.178439,87.686522,-60.668410,-2181.319940,-464.201804,
92.353193,86.923491,22.171151,-86.672646,52.005834,10.663748,-35.910287,-51.134337,17.393630,97.905228,715.290340,1388.183738,
90.918233,65.097132,-15.775190,41.428170,58.630605,-71.748866,-27.592320,64.690698,-3.854380,-57.938361,1322.398835,-2184.104651,
-29.100279,-2.590777,89.465738,-42.284870,-21.661678,45.256843,-4.965598,-74.950834,-75.618859,-63.302455,-543.765446,1641.274033,
-25.148673,-93.171376,-17.132191,-6.469642,70.182631,1.103120,-19.534237,74.924597,-17.126613,-53.170779,1250.479013,-977.280563,
90.596622,-13.537127,-72.804049,-26.855369,-97.047652,80.081993,-10.267252,18.306815,29.023552,74.082313,1079.932344,-487.383578,
28.125100,85.846004,-82.920725,48.242861,-52.666996,-17.260531,87.201768,74.223622,-32.017550,66.620655,1131.686923,-1070.954640,
73.790993,9.970938,-20.271041,-59.755388,-82.722286,17.594305,30.452058,65.797456,98.722968,95.998696,416.277363,128.583019,
-76.095020,19.322264,72.633910,-54.868367,-27.708782,92.144631,-60.042551,46.599082,-92.175152,20.020978,393.545506,1050.951896,
83.624314,35.797793,35.107905,-28.691718,-29.320903,97.032066,76.235085,8.450400,-87.710510,89.100432,1975.914649,1502.322697,
-0.216577,99.979388,-8.514197,-46.820744,61.574272,73.503693,66.070946,-56.377064,-21.972714,-57.450508,1296.289895,1688.416039,
95.151255,34.307546,-65.377862,76.748272,22.498425,-22.808807,15.490676,33.206845,64.037909,-63.228999,1025.314019,-2047.519352,
-64.850291,16.416545,4.273199,-35.102285,-38.861310,51.848543,1.277513,-8.069559,-67.369082,-85.160199,170.826977,399.981425,
-53.728028,19.951228,-94.393350,-18.232774,83.487383,-34.515389,-41.631226,96.908710,-14.918469,98.262758,1224.524502,-1079.118002,
-11.343383,87.899020,-74.055308,54.683008,73.042700,95.020900,-91.358599,-94.779140,19.090724,-78.961831,332.760595,-383.768259,
45.134537,9.087018,95.808319,65.581815,26.461460,28.768118,31.820591,90.811235,45.696150,-33.453348,670.477461,-217.356372,
-57.625091,24.538888,37.337929,-12.609288,64.726757,-45.308952,24.161488,-74.939275,35.383526,-30.810868,-1339.693276,1371.953172,
4.208253,-50.660391,-90.025119,-21.857831,68.997670,-45.611229,-75.274640,90.310380,-66.094320,-90.801264,2043.237122,-2741.771777,
51.104606,42.449292,66.166244,4.034610,93.848538,87.114074,-33.422540,60.093733,66.140034,-87.706345,1622.443255,59.763192,
74.547415,21.218363,-1.345860,-99.257995,98.622679,68.190728,-49.202982,91.493506,54.207164,86.697098,2566.755523,460.331397,
91.614362,57.154462,-87.441281,91.348536,-70.202328,-38.045636,5.032017,53.353773,-94.184783,61.392364,1224.279946,-2556.079563,
82.413665,-87.432050,-80.251127,-91.521161,7.986912,69.982476,63.396200,-61.815425,59.609499,-8.218033,1481.495468,1000.217544,
-48.376204,-57.462475,28.993512,-52.301106,66.101363,92.885541,-20.107828,-54.682886,52.573213,-24.049913,-65.121236,1870.966413,
-32.637413,-53.394938,-57.534547,-12.899910,-27.415435,-78.566935,46.762339,40.559445,-12.844216,89.667329,-287.049040,-434.491734,
-95.367684,21.809736,-7.506411,30.921937,-95.407658,-22.698301,-82.133380,72.281494,-3.487374,-24.031300,-1416.278620,-1579.768828,
16.971047,-58.810335,72.475197,-46.915956,5.624551,-58.500204,43.988915,22.115821,41.728690,-84.171013,-321.632515,298.845720,
-23.021206,-93.467026,68.954451,60.400261,53.555175,32.787654,-1.685418,26.527681,25.251977,33.915884,-251.167512,495.720527,
-55.707476,-49.740447,68.783304,-78.003914,-39.900981,71.476465,-91.731094,91.240857,-9.446481,-0.330128,196.111218,258.499444,
-36.111711,-18.058654,85.680477,-60.622020,52.212597,6.635322,86.981295,-90.978661,-58.688889,-59.695429,-205.796959,2615.118502,
-49.295409,73.120570,-60.532646,-39.720896,-99.290967,7.696084,-99.281043,-78.605382,-83.204390,-11.295446,-1057.464111,-424.701020,
19.672026,71.501417,5.740355,14.233630,89.774827,99.861479,-70.482044,21.181193,75.464893,-56.372347,1151.281384,-76.713403,
-3.255395,77.639022,46.280455,72.857632,82.748273,-53.744913,83.993996,47.136960,-82.707671,78.777872,752.190541,362.824909,
-79.058242,47.008505,21.294964,64.801988,-2.804168,-20.306389,40.167588,-65.771214,-84.226489,-0.856563,-1188.502161,741.564392,
-69.575588,-12.261187,-32.241075,-71.777602,61.634163,91.671596,-80.698231,31.504573,-23.218434,-30.762492,1281.667469,241.650694,
19.492646,0.475289,-92.332853,-85.176559,-79.849576,44.997377,-2.459732,-2.186012,-47.848773,70.853812,1008.158416,64.256241,
54.744127,66.550150,-0.931351,19.034974,30.750427,61.900226,92.521411,-5.963423,20.960204,68.222164,1172.444118,1272.322545,
6.978841,8.561783,68.507092,57.079076,92.711242,-3.866999,-49.245261,-92.968529,-92.272860,28.599643,-345.468597,786.595275,
10.861847,95.089058,-87.018937,-58.259108,9.272987,79.092407,80.874167,83.491234,-2.319700,-14.474247,2689.031687,76.675155,
-77.947981,10.101829,-59.996000,-79.597023,-15.375158,-48.907593,86.779008,-96.477173,-59.753711,-51.144514,-607.951159,1250.493929,
1.145916,-49.773947,-42.929788,-94.877009,-66.334009,-0.661897,24.000598,63.599871,-1.307726,69.502142,673.731214,77.072265,
