-41.570430,83.408498,-82.330810,68.930158,-22.111978,36.144307,-21.552494,-53.494918,-64.736519,-60.671579
-11.213365,-64.645924,55.013875,-77.102355,-31.882754,36.073717,58.134998,-80.538253,51.644466,47.394904
72.480464,45.530645,-46.958684,-95.893874,-4.255238,55.521297,-81.393080,-29.591772,58.646517,-68.153760
-60.859413,-49.913618,80.283904,35.194115,-48.808025,52.155115,74.636034,42.146001,-72.473235,-66.192105
13.470260,16.308020,93.915327,40.355614,-45.161689,7.799348,-36.917558,69.578362,-66.345827,56.590836
83.672681,-75.088644,35.475295,-8.616326,13.943662,-49.607469,31.175871,68.087630,17.635388,-83.330190
51.791306,-58.533626,61.673270,1.504371,24.328679,95.068252,-48.703997,71.398076,-61.323045,46.410407
27.973076,-3.647645,56.260889,-55.818316,40.508485,21.362285,-99.627811,-12.697266,23.007447,1.926488
-69.431150,-76.991396,-15.744998,-41.859907,-74.392115,-82.909415,-97.065204,-94.779380,91.888726,21.757600
55.280892,-73.233065,-71.461012,-96.884288,35.246771,-44.036702,18.188958,39.551717,54.810943,-10.599211
54.333629,-65.015007,-80.303077,-30.080781,-42.951179,-15.133290,-46.539934,-6.385677,39.204716,-2.835260
6.788631,-99.494093,43.760945,95.074417,40.613583,43.967748,-17.384302,-37.633556,-68.216973,70.454920
59.392094,-4.763807,31.742087,43.507511,27.926935,-48.590810,-27.167079,94.013534,2.139018,-89.731115
34.188394,56.771026,70.804313,57.430426,50.212046,-34.233584,-77.404859,-27.726983,12.232628,1.900575
6.329944,44.399337,-51.251733,-59.266480,-78.591518,56.709702,-64.049583,-76.715755,-15.931108,32.181375
47.927561,66.542899,-21.126236,86.450119,-33.571537,-93.566802,-5.357627,-95.990916,-37.143328,-52.887554
-13.992182,-80.735863,57.343442,-70.120075,-5.774756,-80.503975,5.407494,41.541134,-99.436462,-45.254009
-93.196447,-10.542294,-91.764584,-44.398211,-1.373582,-50.789155,-84.607549,33.833882,94.582802,-70.418614
-4.107714,31.310018,26.865377,-42.714525,62.643758,68.325881,-43.716769,58.479078,47.919471,-25.477345
25.107459,70.425758,53.922120,20.930859,28.443894,84.664513,-11.770320,18.546845,-54.276036,70.392405
74.450751,-11.516960,38.904211,-69.780508,-50.118133,-84.908183,-50.764101,29.864794,55.369620,87.705712
57.448922,-59.140945,-45.890797,81.990542,-6.631951,3.493490,-31.292288,-91.934611,91.088726,-19.872312
-54.488283,-44.696900,92.534206,70.242492,-8.350141,-31.219903,49.091533,-19.846971,25.203329,93.421971
-12.581977,-52.208100,-86.548055,-77.277695,57.515116,42.374619,85.881834,-42.120419,42.031201,-97.663263
20.623951,94.788559,-6.310356,24.601228,-0.222781,-18.893724,-70.902718,8.788936,78.067220,-95.528730
-95.009810,57.627554,31.562126,-74.711550,93.078591,-3.641133,-61.056592,7.910317,58.139346,92.494189
72.069059,-31.229913,-23.960476,-86.397493,26.893747,98.258829,-4.678365,-11.931840,69.833269,48.245459
