273.654789,301.413508,293.391864,258.486062,210.919395,243.687900,204.670769,221.306301,218.712031,275.151603,259.657549,215.998659,259.185820,281.034405,222.827073,263.025173,271.746512,294.831468,258.425965,254.531331
-63.826228,-79.575642,-52.353804,-22.466028,-10.933269,4.582646,-35.178852,-29.739055,-87.552442,-18.091131,-91.316357,-18.080253,-85.965501,-36.935259,-4.979430,-9.727691,-10.542777,-27.195391,12.137597,-95.857649
162.661095,176.601379,225.016511,211.929483,212.329776,161.445858,175.861877,245.143793,155.349644,228.890670,207.609204,164.386266,237.898812,210.178612,185.066195,219.577491,141.089197,157.273349,168.202913,207.838990
890.067526,873.963906,889.210073,955.677308,939.447974,911.214056,919.717692,895.342998,956.123530,873.028045,920.463986,946.465523,874.143548,971.489116,942.273078,904.018325,936.942269,876.602363,909.822603,924.003941
881.250510,875.772885,878.851326,952.309218,941.174527,902.827560,911.240977,884.766459,951.365108,874.736721,926.019594,938.528153,878.378097,965.406109,933.136901,904.434696,944.935469,888.566608,904.813211,919.921445
151.853335,167.978643,219.483652,208.431162,208.403913,157.220570,160.061186,244.328259,153.439084,218.917793,204.802143,158.374700,245.246372,198.509886,177.430290,226.237708,148.621509,146.428148,159.840308,212.689406
343.710368,398.404618,391.933499,332.413027,421.471134,400.508994,404.378340,407.532345,353.237224,376.858206,439.739542,413.289834,374.855244,322.435905,376.760000,420.320398,372.908527,375.387222,422.812260,357.909711
756.537945,771.441817,772.254124,825.509740,851.045689,822.787024,781.817294,793.542276,835.622183,760.604905,804.561433,847.424310,791.012815,840.244277,841.640513,790.824797,836.346927,757.383400,779.322506,765.344280
156.078584,168.856296,227.665083,198.242258,209.883384,160.968404,159.847186,238.076365,146.140993,229.546577,213.945676,150.894956,244.108455,210.491870,188.486099,213.852261,154.376698,153.782072,168.117009,216.800049
821.712279,828.091149,830.908222,842.149897,829.098949,898.397177,886.496015,829.794658,872.754745,872.573000,899.150148,870.723599,805.079097,889.873481,871.352062,869.682424,847.204752,906.502958,869.997610,875.634563
720.288036,630.416946,636.908248,671.745458,633.106090,688.296800,718.871465,715.984976,699.507184,705.244344,714.190043,633.979037,675.011007,688.217403,689.868332,648.005972,722.556777,715.047198,714.064334,674.772120
-6.907643,35.668930,-23.326123,-14.985211,-24.625269,51.499746,25.290387,-27.794240,-22.947759,0.741664,73.742574,4.078133,3.097043,22.322541,-21.268466,37.633731,-24.473070,35.242855,-1.226637,23.826372
48.190465,92.291300,25.765005,117.596357,35.423309,93.931333,27.334281,69.300607,72.712916,121.479667,72.400428,61.628925,119.619163,57.378459,118.483747,86.213048,66.355855,84.589268,28.188256,34.391172
-20.219373,37.397961,-32.991720,-20.763356,-34.519213,58.635585,15.156045,-30.819186,-33.614541,-8.626260,54.657156,-0.271320,-5.314200,23.293986,-38.240977,39.615226,-35.029445,16.230836,-15.681576,20.955641
579.914088,575.303287,574.327233,521.036534,593.558767,573.893973,549.733544,519.248811,545.151838,562.117972,531.571988,610.327208,569.907896,530.076175,599.390364,577.592802,518.415590,542.380046,533.596650,539.982329
884.407259,882.757219,885.680205,944.004337,936.233937,891.021109,926.431056,885.181081,952.226134,869.078799,918.295166,931.539443,879.397391,959.793807,932.681566,901.219055,927.253710,895.783934,905.600149,915.776533
751.265358,768.571463,764.260031,821.714840,837.811432,831.483599,788.868835,788.764934,837.599732,761.796441,797.805172,839.637941,792.362667,834.406384,830.718085,787.422723,835.952990,764.059088,771.620398,763.756786
471.422779,430.701030,489.683533,434.582037,411.395071,455.971414,440.852422,443.895837,481.736628,473.650290,410.411183,429.371426,490.783706,416.483536,472.859280,465.944200,469.651644,457.507844,460.617456,479.190183
-9.304810,33.141760,-21.585064,-16.263245,-26.923251,60.079181,19.076758,-14.396574,-25.058598,-6.856867,67.285637,-1.462736,-0.465006,21.148071,-23.029655,28.393561,-31.373833,27.065626,-16.217334,23.710364
991.366381,964.495450,960.062097,998.607391,926.275528,1000.929596,987.271862,967.173383,985.881399,940.020162,1006.974477,988.132884,973.236014,939.164515,946.426242,996.739245,1029.225985,962.473849,1017.687197,990.696157
775.679835,732.829590,697.515544,705.921957,771.989938,700.522944,707.314059,705.576290,741.248513,748.389110,787.275589,772.745807,697.573975,757.758353,763.602156,734.957464,749.945123,692.010984,772.340209,701.569661
-51.249981,-68.644135,-50.360091,-17.341998,-12.348390,3.529819,-40.339917,-28.400070,-74.941924,-23.014083,-88.570606,-8.503922,-69.364126,-40.746766,0.892281,-9.025991,1.128404,-34.710665,9.992741,-89.560494
286.350094,368.588158,358.041501,303.035691,351.325114,366.965051,350.662302,287.489062,292.273485,340.353770,274.641289,266.343705,319.661965,328.465615,338.005292,318.411448,308.086061,322.881669,327.155212,372.850003
-54.002971,-73.398486,-58.339284,-7.540779,-8.291610,4.467878,-39.204524,-26.481314,-80.852994,-14.573490,-89.707583,-16.948865,-76.100484,-41.502164,-9.734084,-7.893788,-8.538455,-20.984006,5.966957,-87.654308
718.999903,642.864482,638.313593,675.411275,630.816999,696.332837,716.798805,716.593899,713.263265,701.907436,716.098512,642.427940,671.929906,699.618202,686.710889,645.147391,724.232267,710.232316,722.100945,672.039140
279.057160,361.750541,352.096126,309.489484,346.249744,357.123296,361.895866,284.801785,305.079724,339.532517,276.030172,268.104547,321.449506,322.348302,318.560596,309.400808,305.382182,312.604869,325.196719,375.118017
973.288934,967.776494,951.751472,996.904818,927.431035,1000.877034,992.094466,962.535281,982.165562,928.706183,1000.852537,985.719893,971.496578,927.401025,969.359737,987.785587,1016.162510,967.047621,1023.011537,981.524205
443.973040,498.442848,459.011278,501.147983,525.122082,472.447324,462.299669,475.231979,525.503446,463.380077,529.807933,509.898137,514.925402,476.240508,460.744659,509.275629,487.429607,529.961497,492.778064,549.276430
830.476921,830.016535,829.635941,837.042548,841.183352,895.129664,887.122344,831.463738,878.624713,869.065412,896.961192,863.277579,805.374683,879.410210,881.649167,879.444643,861.978979,905.882402,878.874559,887.022530
-88.521708,-149.243905,-57.041639,-123.538229,-147.608115,-64.241351,-114.927047,-65.428315,-131.288681,-78.212170,-89.593999,-113.770504,-73.110345,-123.775766,-69.622694,-84.191301,-62.026000,-84.431899,-79.563136,-72.339684
161.876568,148.721376,114.232267,106.548691,184.912296,138.374472,155.330792,179.916979,182.619711,94.300307,159.401884,121.050848,123.748138,164.461475,97.329217,121.528974,103.964326,129.523742,128.287670,156.183935
476.018055,432.473481,474.839242,440.663800,417.650008,448.910194,434.836816,449.063222,474.624977,466.895771,404.807874,428.553084,489.819753,420.434826,471.377890,468.188867,475.182618,452.482595,455.561577,477.674435
458.743694,487.808234,451.036867,502.597086,526.451077,465.875803,461.446707,469.992652,531.418299,463.684598,521.147988,516.396303,506.790104,478.100422,452.472270,505.414992,492.350256,520.756838,492.968633,544.388356
-4.901716,39.361459,-35.048018,-26.510857,-22.681801,59.640743,31.083426,-31.941752,-18.530909,-10.234123,66.211430,-5.521861,10.671971,16.722776,-20.171002,36.952685,-31.136709,27.552398,-3.366249,27.921089
819.325451,827.218464,821.239663,846.552090,827.061728,899.371288,889.013543,838.647660,874.531428,870.274159,896.253293,863.235488,810.952599,884.844832,880.714116,871.062750,852.787470,912.573396,861.495909,888.803011
155.728698,167.814374,220.278967,207.941838,205.370887,150.634246,168.927463,238.862807,151.389757,222.849709,212.630646,151.799420,248.371955,202.677002,190.566223,219.412593,142.600545,159.481570,174.717473,214.015661
150.902781,148.134474,119.929148,99.835434,168.777297,138.279545,158.084120,191.264607,188.693262,98.801358,154.151329,125.268732,127.099906,171.339151,97.672453,122.115102,98.717983,121.021621,124.104636,149.426723
49.495375,89.067887,28.836156,119.005734,33.320287,77.053863,32.591859,76.521969,78.139124,123.907822,78.027942,68.972275,128.033553,61.391187,112.318643,95.437585,61.254853,90.307126,32.258980,38.974650
46.860898,84.044611,25.994217,117.250120,24.787905,91.885192,34.698722,58.268415,81.248608,124.018391,78.031689,65.231960,115.482365,66.304348,111.656848,111.633336,61.406353,87.997282,31.737204,45.790104
981.738079,964.599666,955.564419,996.324683,936.212033,1001.089779,985.731048,967.828675,987.997868,932.016321,1009.408350,1006.560287,980.244024,935.440292,949.749260,1000.724653,1036.782422,968.931671,1006.424377,977.690562
581.536680,576.591198,590.773998,518.750049,596.283190,567.386230,549.208200,519.012584,552.533069,564.983898,529.270091,603.307050,557.824278,531.417779,602.580246,580.557668,522.092796,546.486231,527.917138,545.460254
-86.173015,-143.182606,-55.129228,-124.712106,-141.764727,-64.399229,-110.903623,-70.605833,-141.619858,-70.140889,-84.806763,-123.342621,-53.050396,-134.030433,-61.534500,-78.277160,-58.089774,-87.359958,-87.875590,-60.024959
153.789682,141.832252,111.353493,99.057538,158.609309,128.043480,152.412754,165.543711,177.224758,99.237629,158.603353,118.928066,123.532781,155.359840,98.088346,116.926111,82.990077,123.834961,115.190436,142.510208
586.893673,593.804993,657.003988,646.043085,647.820016,624.509627,594.787354,569.687567,612.692844,620.513371,654.802526,602.815373,631.313028,664.077195,614.259483,587.907605,638.927851,626.513200,629.501314,626.452275
727.985484,648.376915,635.073054,686.431359,641.481316,697.173823,724.796952,723.852162,714.282520,708.948438,720.648462,641.461953,677.357264,700.533979,697.038486,652.940220,733.144375,712.708684,727.657760,678.869355
469.214675,440.384209,488.846278,430.525019,425.744519,446.278976,439.116340,443.677620,478.314960,474.151612,405.695848,423.695144,492.980651,416.403663,480.703446,466.531568,475.119913,462.622798,445.960093,488.444890
