0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938283398,0,0,0
0,0.124206529,0,0,0,0,0,0,0.411504178,0,0,0,0,0.746992096,0,0,0.169437132,0,0,0,0
0,0,0,0,0,0,0.420210375,0,0,0,0,0,0.32244602,0,0,0,0,0.561518589,0,0,0
0,0,0.76079514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.252532111,0,0.155777253,0,0,0,0,0,0,0,0,0,0,0,0
0,0.593942651,0.528900433,0,0,0,0,0,0,0.827275681,0,0,0,0,0,0,0.291740929,0,0,0,0
0,0.642663578,0,0,0,0,0,0,0,0.843838953,0,0,0,0,0,0,0,0,0.801947516,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162831856,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764004813,0,0,0,0.545398734,0
0,0,0,0,0.871051461,0,0,0,0.209399506,0.900737983,0,0,0,0,0,0,0,0.998865823,0,0.154139055,0
0.597030088,0,0,0,0,0,0.727773976,0,0,0,0,0,0,0,0,0.877197012,0,0,0,0,0
0,0,0,0.598636249,0,0.999654889,0,0.236379977,0,0,0,0,0,0,0.463678145,0,0,0.802767171,0.828629145,0,0
0,0,0,0.449008456,0.108125573,0.179440233,0,0,0,0,0,0.149920317,0,0,0,0.645085204,0,0.356908219,0,0,0
0,0,0,0,0,0,0,0.548379777,0,0,0,0,0,0.719667139,0,0,0,0,0,0,0
0,0.144589467,0.956231573,0,0.410129487,0.237405773,0,0,0,0.701227436,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.598455144,0,0,0,0,0,0,0,0.534545054,0,0,0,0,0.857409848,0,0
0.085120112,0.306061758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.873949986,0,0,0,0.680554196,0,0,0,0,0,0,0,0,0.38304299,0,0,0,0,0.168129576
0,0,0.641487624,0,0.54226078,0,0,0,0,0,0.697140328,0.776202681,0,0,0,0,0,0.498716026,0.788093425,0,0.524060373
0,0,0,0,0.104019512,0,0,0.276731822,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.666263391,0,0,0,0,0.280047768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.898574479,0.892767894,0,0,0.061185439,0,0,0,0,0,0,0,0,0.69102766,0,0
0,0,0,0,0,0,0,0.813806702,0,0,0,0,0,0,0,0,0.29361373,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.217541293,0,0,0,0.989579549,0.202689531,0,0,0,0,0
0,0,0,0,0,0,0,0.674319982,0.520428394,0,0.138665063,0,0,0.364809282,0.970166538,0,0,0,0,0.683810195,0
0.166144753,0.19491297,0.265607211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740052371,0.209377034,0
0,0,0.122306396,0,0,0,0,0,0.742562125,0,0,0.405206058,0,0,0,0,0.442783377,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.010994054,0,0,0,0.632512376,0.4215554,0,0,0
0,0.854519365,0,0.843519291,0,0,0,0.38875313,0,0,0,0,0.020689042,0.071531355,0.537579062,0,0.079455801,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548573308,0,0,0
0,0.959731962,0,0.913431938,0.885530249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.653987255,0,0,0,0,0,0,0,0,0,0,0,0,0.736683808,0,0,0,0,0,0,0.62975077
0,0,0.420537838,0,0,0,0.110444419,0,0,0,0,0,0.559929773,0.730667967,0,0,0,0.5882228,0.18857863,0,0
0,0,0,0,0,0,0,0,0.717313696,0.249796981,0.40428614,0,0,0,0,0,0,0,0.831969993,0,0
0,0,0,0,0.364627634,0,0.023654685,0,0,0,0.94168971,0,0,0,0,0,0,0,0,0,0
0,0,0,0.015393486,0,0,0,0,0,0,0,0.356228676,0,0,0,0,0,0,0.328241417,0,0
0.038659864,0.216849748,0,0,0,0.725100776,0,0,0.19197172,0.658415454,0,0,0.592435595,0,0,0,0,0,0,0,0
0,0,0.812224863,0,0.411506191,0,0.61315097,0,0,0.345352181,0.890080351,0,0.13966424,0,0,0,0,0.763300475,0,0,0.48867853
0.594923203,0.441561056,0,0,0,0,0,0,0,0,0,0,0,0.467085174,0,0,0,0,0,0,0
0.949957141,0,0,0,0,0,0,0.360487796,0,0,0,0,0.35494912,0,0,0.976555523,0,0.024024438,0,0,0
0,0.121903976,0,0,0.871203268,0,0,0,0.102956057,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.593111609,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.542692663,0.340404059,0,0.997438493,0.335678942,0,0,0.657766581,0.382666135,0,0,0.62178199,0,0,0.15002794,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318802713,0.83868956,0,0,0
0,0,0,0,0,0,0,0,0,0,0.460684582,0,0,0,0,0,0,0,0,0,0
0.926796905,0,0,0,0.257821574,0,0,0,0.714351161,0,0,0,0,0,0,0,0,0.333357779,0.134587188,0,0
