13.34305581,1.568757063,-6.394858712
9.386185646,-0.173829459,-5.290442618
13.27528138,1.135913478,-6.7041843
10.57294149,0.395102263,-6.250892976
14.23599828,-0.802483854,-8.165517979
7.957398226,-0.273511318,-7.093080269
13.75831674,0.273427012,-6.358934394
9.75251641,0.471162245,-8.513869577
8.528636054,0.063545998,-6.984169356
11.79802807,-0.458732255,-4.906132093
10.88205555,0.775633448,-7.72406609
11.44054068,-0.76343305,-9.822533075
13.89139331,2.585022982,-4.092592392
8.624098271,-0.130671828,-5.959754565
7.159635357,-0.423746638,-5.839613671
6.723298877,-0.979877324,-7.797610656
10.104121,0.025316968,-8.867827275
9.150643149,0.800877733,-5.514765132
7.305903981,0.37380853,-5.412067646
10.35962576,0.469057707,-7.116939189
13.86274146,1.028251695,-8.492958535
11.90790853,-0.725976534,-8.1845387
3.92031594,0.701512565,-6.418743472
8.187548046,-1.084122901,-8.126155061
8.730025703,0.440943564,-6.717603534
10.5916419,0.51338696,-7.684694523
5.835556475,-0.588593846,-5.706905244
6.322976222,-0.355792544,-6.343099971
6.029920472,-1.20852429,-6.865929862
12.31761291,0.945141388,-5.631212576
9.252213,-0.647720096,-8.733061177
6.828470129,-2.238745672,-9.283959675
11.7079538,-0.882805518,-8.313186541
11.08185305,0.269981107,-10.84086341
13.76563349,0.736810039,-8.539272407
10.08142847,-0.225388885,-8.919386579
12.00504426,-0.339441962,-4.613078598
6.142988569,-0.41180963,-8.778051699
12.35366897,0.698510814,-6.863601125
11.38517554,2.038153382,-7.107546432
13.67514874,0.473713874,-8.602623287
14.00770592,-0.182884162,-8.824804907
14.33840336,2.164006558,-5.081387246
12.1316566,-0.401945022,-6.428166267
10.05874432,-0.492561,-9.011759683
5.009882902,-0.398835879,-7.225226539
12.99435918,0.872115455,-6.371934223
10.45182899,-1.359812464,-8.876561604
8.426804526,0.653885228,-4.633830641
6.704535681,-2.644474279,-8.55985788
1.318786195,1.204511026,3.212546325
-0.531477906,-2.956007382,-0.142130443
-0.44105161,0.501410776,-3.557983166
1.636237211,-0.756031951,-0.566737801
0.534304059,-1.150410919,1.465313181
1.166930767,-0.810201011,-0.441398139
-0.845840839,-0.050585446,2.508170948
-0.59422397,-0.860351497,1.254271696
-0.259250634,2.898389094,-2.131331621
-0.500887486,1.74752042,-0.818842428
2.206662166,-0.908045314,0.861568126
0.729674315,-0.899163261,0.384904135
0.712825767,1.975207264,1.597435603
0.19058715,1.922795753,2.313326252
0.981360612,-2.607000257,1.326144972
-0.242085039,0.964691868,3.431895411
-0.437912559,1.672075813,1.47128643
-0.679219699,2.17552475,0.066883552
-1.291145449,-0.590106896,3.151976409
-0.386680373,2.419355392,0.533242232
-0.354946666,-2.058289481,-1.146502122
-0.770504076,-0.2907401,2.793980282
0.210467753,2.072293563,0.25421002
2.018702158,-2.21254199,1.023560501
1.672967126,-1.134353494,-3.094020118
0.217926479,1.123057886,1.223645125
-0.9951834,1.869141172,-1.534008631
-1.176541469,-1.939988859,0.749490098
1.072067716,1.089461146,-0.087550186
1.751887149,-0.522554015,0.179620766
-0.547421367,-0.04044128,-0.517615885
1.278290321,1.430895594,1.352497776
-0.340303588,0.367376576,-0.720187768
0.855737682,-0.524105073,1.233530034
0.047502591,0.007480017,-1.915858786
-0.029197019,-0.698037902,0.822273727
-0.563505214,2.457784818,-0.919476369
1.259169297,-1.69464076,-0.279322548
0.271470456,-1.399049602,1.615665193
-1.388692452,-1.653776507,-0.673991138
-1.056306455,-1.671118985,0.770286965
0.841204911,-0.933108473,1.325268134
1.17257995,0.093240097,-1.574738834
-0.242903445,0.236570126,0.702973004
1.350435573,-1.487004609,1.084075178
0.415265219,1.815014475,0.990542174
-0.968250102,0.659433241,-2.770066944
-0.276492966,-1.154448475,-1.210717405
0.254251036,-0.400066036,2.98445892
0.455854181,1.623531423,0.222511517
