-94.530971,-4.482930,14.371078,9.883571,-67.907333,54.549387,0.000000,
37.012482,-10.660879,32.311860,-24.656228,-37.914266,-37.294537,3.000000,
87.013383,79.918080,25.927196,29.782140,-14.176870,0.724436,3.000000,
65.342074,-4.751140,-46.138453,-70.618432,13.738482,92.081785,4.000000,
-51.328685,33.746924,-97.330778,26.874657,38.063387,12.442025,1.000000,
28.946568,-72.702862,43.300352,32.996373,-66.136627,80.900042,0.000000,
13.476757,-36.214244,96.650079,95.221159,-78.095823,55.068026,0.000000,
73.741455,32.161550,-20.700739,95.051598,76.044148,9.449056,3.000000,
24.219364,8.083553,-98.377269,18.689519,-24.624461,11.404415,4.000000,
-14.763576,72.892954,-66.017921,-67.223634,-66.994454,-70.496174,4.000000,
7.337907,70.193199,43.791322,49.651193,48.484290,56.130784,2.000000,
-49.268455,55.615359,92.015042,-18.537430,-45.917586,78.292179,0.000000,
63.355248,-6.473899,-59.270237,-38.490241,16.395991,-48.278291,1.000000,
27.922676,92.557601,44.698427,-90.817791,-77.073459,94.306277,0.000000,
89.028308,57.350361,-47.269967,-73.162024,8.830491,-9.833562,4.000000,
60.302888,-85.821393,-45.777506,41.720523,96.774907,-3.019603,1.000000,
-55.442250,65.016380,-59.496882,26.945406,-89.605743,-82.615647,0.000000,
-89.384711,9.064656,5.511866,65.418819,-29.565712,-79.794759,0.000000,
57.396584,40.459425,-36.403011,-30.699763,-51.336741,-6.094699,4.000000,
65.479271,98.871879,65.579091,-57.780121,-67.796601,56.497031,2.000000,
-65.670485,-78.775455,-41.916700,-68.905591,47.881078,86.235578,4.000000,
-86.998624,75.689692,54.241147,95.056395,-48.802186,-44.117492,0.000000,
26.236749,-7.752337,-62.588521,84.129204,-95.878508,5.243103,0.000000,
-99.329095,14.173480,64.209693,78.319690,-92.558761,-48.185771,0.000000,
92.677580,-19.639647,-6.433769,35.193072,75.408153,74.685271,3.000000,
88.945149,27.399204,93.333492,82.873407,-21.981999,79.261585,3.000000,
-62.848044,-91.538221,-53.357775,31.423572,37.680120,17.338844,1.000000,
56.627382,-8.084947,41.089052,95.717908,-25.671283,-55.232949,3.000000,
-53.058228,70.180590,-77.372754,2.037878,81.968656,-81.556760,1.000000,
57.599456,29.265966,-98.237832,78.133873,-18.452380,79.245468,4.000000,
67.786653,-64.758259,-46.362705,-90.928817,95.422813,8.901561,1.000000,
7.741117,15.919535,-91.479061,-94.558905,-94.832993,-50.572582,4.000000,
90.705247,-27.956843,38.190310,28.531052,68.393282,58.981251,3.000000,
16.126035,52.027903,44.566677,67.370464,62.107287,46.262744,2.000000,
28.453497,-38.003844,17.476655,54.455518,55.407060,-44.993087,3.000000,
60.301314,90.631546,-76.776393,51.361087,42.625068,-93.483738,3.000000,
1.490183,-26.289435,-16.287294,75.762036,27.641212,-8.475662,3.000000,
40.034027,-96.721112,75.976784,-14.268165,-81.674844,67.403291,0.000000,
-12.333301,69.983367,50.185599,-17.821243,63.248104,-85.945633,3.000000,
25.739039,56.536212,64.287067,-28.426952,-41.988429,77.235069,0.000000,
13.752886,-28.594492,-18.455086,-77.972507,48.366549,-50.968024,1.000000,
50.278943,-58.825854,-2.620473,-28.592322,42.189973,-58.705707,1.000000,
-26.696535,67.756639,67.126663,84.103160,-96.893035,11.893882,0.000000,
-2.959713,22.073795,-29.203395,11.775683,80.304848,-74.026069,3.000000,
-22.992879,59.743311,-30.065088,-19.994647,-73.701836,99.727459,0.000000,
-19.108099,80.540996,-62.760666,21.452885,48.909475,-33.232076,1.000000,
43.482203,-41.198272,96.777961,-39.533049,88.100570,-37.739854,3.000000,
20.516223,-41.327903,-71.896367,58.738648,-93.834616,-64.605792,1.000000,
-86.530124,-77.644823,-49.771206,67.247665,-30.546061,-91.013435,1.000000,
-63.309503,54.108832,-18.726059,-76.281495,54.848939,4.516868,2.000000,
-88.046646,-60.828619,-68.061267,45.552065,-41.598423,81.436904,0.000000,
73.140923,-84.955435,58.657131,43.175712,74.420286,-88.449332,3.000000,
-94.664072,-90.622917,-11.912736,5.190844,86.829847,-61.797332,1.000000,
-22.610318,24.881955,52.776287,38.260924,-45.491870,31.174030,0.000000,
-0.720107,-30.358457,37.102223,49.100252,82.548117,-72.045998,3.000000,
37.583519,-29.030253,-37.485777,-11.717833,25.638501,12.161837,1.000000,
81.174858,-94.660120,-24.723479,-21.918149,39.141807,-93.450612,1.000000,
-5.093697,-59.764077,31.406208,-44.353348,55.215819,-44.636333,1.000000,
-49.024080,95.952095,81.978962,27.346660,71.522239,43.080332,2.000000,
-21.838080,66.314876,-16.706779,-0.768184,-92.174852,-31.651214,0.000000,
75.711800,85.704135,-2.157679,-7.797824,-17.419725,-46.214135,3.000000,
-91.652138,-38.715579,9.376407,38.604821,3.674820,25.230484,0.000000,
-23.172827,-16.216677,-72.602397,75.099485,52.898317,2.270593,1.000000,
27.178763,-54.043463,43.448102,-97.929468,-61.618077,-99.709884,1.000000,
-34.589772,83.292778,81.293425,-95.015245,-99.435786,-53.539240,0.000000,
-0.146269,38.178497,-60.788813,-52.874343,-95.171534,78.649355,4.000000,
29.950347,-10.780558,47.729141,58.535419,94.069492,-26.380311,3.000000,
-30.388721,-82.197245,49.544591,-43.610278,80.755761,-69.227717,1.000000,
-94.739648,-26.374611,15.453252,-96.219786,-67.924853,-79.648210,0.000000,
-10.001793,71.097398,58.728629,-88.025373,31.976772,81.963699,2.000000,
-25.792122,9.527047,-9.374018,-73.648846,29.785924,50.969517,4.000000,
90.084873,-94.249823,31.849065,53.610709,65.618271,-97.383096,3.000000,
-80.121650,-14.062800,-39.823295,-80.211764,-44.360280,54.070481,4.000000,
-49.943352,-67.737429,-6.401457,-11.250072,-11.944938,63.196846,0.000000,
-95.747605,29.079527,-44.605084,-36.624932,-63.311469,11.534503,0.000000,
25.177297,95.862846,-63.113349,-60.619731,33.646301,59.466904,4.000000,
-54.294164,50.236557,81.632352,-3.291058,-18.731568,76.306764,0.000000,
-14.081431,-84.064330,46.512529,9.223665,-73.395771,42.252297,0.000000,
64.536655,68.087970,55.667138,-66.121918,-11.241293,-71.494919,3.000000,
-6.386997,-22.445117,44.349113,32.701406,84.207304,-2.611654,3.000000,
33.684208,-50.408529,1.715799,94.385855,22.915228,19.983805,3.000000,
63.680222,78.049903,37.700926,-74.213924,-24.489043,58.428449,2.000000,
44.176101,77.453662,-47.146230,74.322148,-12.831451,-53.980585,3.000000,
97.526554,65.730318,-94.549760,-48.226703,-90.660507,93.822220,4.000000,
